survey,station,latitude,longitude,collection_type,date,time_pst,tidal_stage,depth_m,lab,taxon_original,taxon,kingdom,phylum,class,algal_group,genus,species,organisms_per_ml,cells_per_ml,biovolume_cubic_um_per_ml,gald_um,quality_check,debris
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2018-09-18,14:08:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,84676.2,170397.7,24543720.1,0.8,good,low
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2018-09-18,14:08:00,high_slack,0,BSA,Pseudanabaena sp.,Pseudanabaena sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Pseudanabaena,sp.,209.1,836.3,120460,1.9,good,low
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2018-09-18,14:08:00,high_slack,0,BSA,cf. Synechococcus sp.,cf. Synechococcus sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Synechococcus,sp.,627.2,627.2,90345,7.4,good,low
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2018-09-18,14:35:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,5749.6,5749.6,828162.3,2.8,good,moderate
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2018-09-18,14:35:00,high_slack,0,BSA,Monoraphidium tortile,Monoraphidium tortile,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Monoraphidium,tortile,383.3,383.3,55210.8,11.1,good,moderate
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2018-09-18,14:35:00,high_slack,0,BSA,Rhodomonas lacustris,Plagioselmis lacustris,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Rhodomonas,lacustris,383.3,383.3,55210.8,11.1,good,moderate
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2018-09-18,14:35:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,158306.1,319295.3,45990615,0.8,good,moderate
AWCA,DI_WAT_2,38.083057,-121.721925,grab_surface,2018-09-18,14:40:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,766.6,766.6,110421.6,18.5,good,moderate
AWCA,DI_WAT_2,38.083057,-121.721925,grab_surface,2018-09-18,14:40:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,4599.7,4599.7,662529.9,2.8,good,moderate
AWCA,DI_WAT_2,38.083057,-121.721925,grab_surface,2018-09-18,14:40:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,148340.1,297830.1,42898808.9,0.8,good,moderate
AWCA,DI_SAV_2,38.083452,-121.722303,grab_surface,2018-09-18,15:03:00,high_slack,0,BSA,Cocconeis sp.,Cocconeis sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,sp.,1314.2,1314.2,189294.2,22.2,good,moderate
AWCA,DI_SAV_2,38.083452,-121.722303,grab_surface,2018-09-18,15:03:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,4599.7,4599.7,662529.9,2.8,good,moderate
AWCA,DI_SAV_2,38.083452,-121.722303,grab_surface,2018-09-18,15:03:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,126491.5,255282.9,36770407.6,0.8,good,moderate
AWCA,DI_SAV_2,38.083452,-121.722303,grab_surface,2018-09-18,15:03:00,high_slack,0,BSA,Pseudanabaena sp.,Pseudanabaena sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Pseudanabaena,sp.,328.5,1971.3,283941.4,1.9,good,moderate
AWCA,FC_SAV_1,38.077342,-121.647642,grab_surface,2018-09-18,15:46:00,high_slack,0,BSA,cf. Cyclotella sp.,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,287.5,287.5,41408.1,7.4,good,moderate
AWCA,FC_SAV_1,38.077342,-121.647642,grab_surface,2018-09-18,15:46:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,9199.4,9199.4,1325059.7,3.7,good,moderate
AWCA,FC_SAV_1,38.077342,-121.647642,grab_surface,2018-09-18,15:46:00,high_slack,0,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,575,575,82816.2,6.5,good,moderate
AWCA,FC_SAV_1,38.077342,-121.647642,grab_surface,2018-09-18,15:46:00,high_slack,0,BSA,Rhodomonas lacustris,Plagioselmis lacustris,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Rhodomonas,lacustris,1149.9,1149.9,165632.5,13,good,moderate
AWCA,FC_SAV_1,38.077342,-121.647642,grab_surface,2018-09-18,15:46:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,113554.9,229984.6,33126493.4,0.8,good,moderate
AWCA,FC_SAV_1,38.077342,-121.647642,grab_surface,2018-09-18,15:46:00,high_slack,0,BSA,Pseudanabaena limnetica,Pseudanabaena limnetica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Pseudanabaena,limnetica,287.5,862.4,124224.4,3.7,good,moderate
AWCA,FC_SAV_1,38.077342,-121.647642,grab_surface,2018-09-18,15:46:00,high_slack,0,BSA,Pseudanabaena sp.,Pseudanabaena sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Pseudanabaena,sp.,287.5,1149.9,165632.5,1.9,good,moderate
AWCA,FC_WAT_1,38.077333,-121.646917,grab_surface,2018-09-18,16:08:00,high_slack,0,BSA,Nitzschia sp.,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,255.5,255.5,36807.2,22.2,good,low
AWCA,FC_WAT_1,38.077333,-121.646917,grab_surface,2018-09-18,16:08:00,high_slack,0,BSA,cf. Chlamydomonas sp.,cf. Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlamydomonas,sp.,255.5,255.5,36807.2,4.6,good,low
AWCA,FC_WAT_1,38.077333,-121.646917,grab_surface,2018-09-18,16:08:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,3577.5,3577.5,515301,3.7,good,low
AWCA,FC_WAT_1,38.077333,-121.646917,grab_surface,2018-09-18,16:08:00,high_slack,0,BSA,Cryptomonas sp.,Cryptomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Cryptomonas,sp.,255.5,255.5,36807.2,14.8,good,low
AWCA,FC_WAT_1,38.077333,-121.646917,grab_surface,2018-09-18,16:08:00,high_slack,0,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,255.5,255.5,36807.2,7.4,good,low
AWCA,FC_WAT_1,38.077333,-121.646917,grab_surface,2018-09-18,16:08:00,high_slack,0,BSA,Rhodomonas lacustris,Plagioselmis lacustris,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Rhodomonas,lacustris,1277.7,1277.7,184036.1,12.6,good,low
AWCA,FC_WAT_1,38.077333,-121.646917,grab_surface,2018-09-18,16:08:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,103493.1,209030.5,30108301.7,0.8,good,low
AWCA,FC_WAT_1,38.077333,-121.646917,grab_surface,2018-09-18,16:08:00,high_slack,0,BSA,Chroococcus minutus,Chroococcus minutus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,minutus,1277.7,1533.2,220843.3,5.6,good,low
AWCA,FC_WAT_1,38.077333,-121.646917,grab_surface,2018-09-18,16:08:00,high_slack,0,BSA,Pseudanabaena sp.,Pseudanabaena sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Pseudanabaena,sp.,255.5,1022.2,147228.9,5.6,good,low
AWCA,FC_SAV_2,38.080861,-121.647718,grab_surface,2018-09-18,16:20:00,high_slack,0,BSA,cf. Cyclotella sp.,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,287.5,287.5,41408.1,4.6,good,moderate
AWCA,FC_SAV_2,38.080861,-121.647718,grab_surface,2018-09-18,16:20:00,high_slack,0,BSA,Skeletonema potamos,Skeletonema potamos,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Skeletonema,potamos,575,575,82816.2,9.3,good,moderate
AWCA,FC_SAV_2,38.080861,-121.647718,grab_surface,2018-09-18,16:20:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,6612.1,6612.1,952386.7,2.8,good,moderate
AWCA,FC_SAV_2,38.080861,-121.647718,grab_surface,2018-09-18,16:20:00,high_slack,0,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,287.5,287.5,41408.1,7.4,good,moderate
AWCA,FC_SAV_2,38.080861,-121.647718,grab_surface,2018-09-18,16:20:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,111255.1,225959.9,32546779.7,0.8,good,moderate
AWCA,FC_SAV_2,38.080861,-121.647718,grab_surface,2018-09-18,16:20:00,high_slack,0,BSA,Chroococcus minimus,Chroococcus minimus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,minimus,287.5,575,82816.2,2.8,good,moderate
AWCA,FC_WAT_2,38.080866,-121.646944,grab_surface,2018-09-18,16:32:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,11039.3,11039.3,1590071.7,2.8,good,moderate
AWCA,FC_WAT_2,38.080866,-121.646944,grab_surface,2018-09-18,16:32:00,high_slack,0,BSA,Plagioselmis nannoplanctica,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,3679.8,3679.8,530023.9,11.1,good,moderate
AWCA,FC_WAT_2,38.080866,-121.646944,grab_surface,2018-09-18,16:32:00,high_slack,0,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,919.9,919.9,132506,7.4,good,moderate
AWCA,FC_WAT_2,38.080866,-121.646944,grab_surface,2018-09-18,16:32:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,366135.5,734110.9,105739766.8,0.8,good,moderate
AWCA,FC_WAT_2,38.080866,-121.646944,grab_surface,2018-09-18,16:32:00,high_slack,0,BSA,Chroococcus minimus,Chroococcus minimus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,minimus,919.9,1839.9,265011.9,1.9,good,moderate
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2018-10-16,11:53:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,187.7,187.7,27032.9,25.9,good,low
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2018-10-16,11:53:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,5442.7,5442.7,783953.9,3.7,good,low
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2018-10-16,11:53:00,high_slack,0,BSA,Plagioselmis nannoplanctica,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,938.4,938.4,135164.5,9.8,good,low
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2018-10-16,11:53:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,74133.2,149017.2,21464116.3,0.9,good,low
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2018-10-16,12:10:00,high_slack,0,BSA,Achnanthidium minutissimum,Achnanthidium minutissimum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Achnanthidium,minutissimum,150.1,150.1,21626.3,12,good,NA
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2018-10-16,12:10:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,450.4,450.4,64878.9,22.2,good,NA
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2018-10-16,12:10:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,150.1,150.1,21626.3,10.5,fragmented,NA
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2018-10-16,12:10:00,high_slack,0,BSA,Nitzschia sp.,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,300.3,300.3,43252.6,17.6,good,NA
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2018-10-16,12:10:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,5405.2,5405.2,778547.3,3.1,good,NA
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2018-10-16,12:10:00,high_slack,0,BSA,cf. Cryptomonas sp.,cf. Cryptomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Cryptomonas,sp.,150.1,150.1,21626.3,8.3,degraded,NA
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2018-10-16,12:10:00,high_slack,0,BSA,Plagioselmis nannoplanctica,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,600.6,600.6,86505.3,8.3,good,NA
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2018-10-16,12:10:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,53751.3,107953,15549319.5,0.9,good,NA
AWCA,FI_SAV_1,38.268811,-121.696786,grab_surface,2018-10-16,12:50:00,high_slack,0,BSA,Cyclotella sp.,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,321.7,321.7,46342.1,5.6,good,low
AWCA,FI_SAV_1,38.268811,-121.696786,grab_surface,2018-10-16,12:50:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,9008.6,9008.6,1297578.8,3.7,good,low
AWCA,FI_SAV_1,38.268811,-121.696786,grab_surface,2018-10-16,12:50:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,143172.3,289240.3,41661548.5,0.9,good,low
AWCA,FI_SAV_1,38.268811,-121.696786,grab_surface,2018-10-16,12:50:00,high_slack,0,BSA,Chroococcus minimus,Chroococcus minimus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,minimus,321.7,643.5,92684.2,1.9,good,low
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2018-10-16,13:10:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,9330.3,9330.3,1343920.9,3.7,good,low
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2018-10-16,13:10:00,high_slack,0,BSA,Plagioselmis nannoplanctica,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,321.7,321.7,46342.1,9.3,good,low
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2018-10-16,13:10:00,high_slack,0,BSA,Plagioselmis cf. prolonga,Teleaulax cf. amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,1286.9,1286.9,185368.4,9.3,good,low
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2018-10-16,13:10:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,126120.3,255458,36795628,0.9,good,low
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2018-10-16,13:10:00,high_slack,0,BSA,cf. Planktolyngbya sp.,cf. Planktolyngbya sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Planktolyngbya,sp.,321.7,6113,880499.9,1.9,good,low
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2018-10-16,13:30:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,328.5,328.5,47323.6,22.2,good,low
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2018-10-16,13:30:00,high_slack,0,BSA,Navicula sp.,Navicula sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Navicula,sp.,164.3,164.3,23661.8,18.5,good,low
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2018-10-16,13:30:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,1971.3,1971.3,283941.4,2.8,good,low
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2018-10-16,13:30:00,high_slack,0,BSA,Rhodomonas lacustris,Plagioselmis lacustris,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Rhodomonas,lacustris,164.3,164.3,23661.8,11.1,good,low
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2018-10-16,13:30:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,62260.1,125177.3,18030277.1,0.8,good,low
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2018-10-16,13:30:00,high_slack,0,BSA,Peridinium sp.,Peridinium sp.,Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Peridinium,sp.,164.3,164.3,23661.8,22.2,good,low
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2018-10-16,13:45:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,230,230,33126.5,16.7,good,low
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2018-10-16,13:45:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,2069.9,2069.9,298138.4,2.8,good,low
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2018-10-16,13:45:00,high_slack,0,BSA,Plagioselmis nannoplanctica,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,230,230,33126.5,9.3,good,low
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2018-10-16,13:45:00,high_slack,0,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,230,230,33126.5,7.4,good,low
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2018-10-16,13:45:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,95213.6,191117.2,27528116,0.8,good,low
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2018-10-16,14:00:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,328.5,328.5,47323.6,20.4,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2018-10-16,14:00:00,high_slack,0,BSA,cf. Cyclotella sp.,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,328.5,328.5,47323.6,5.6,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2018-10-16,14:00:00,high_slack,0,BSA,Geissleria decussis,Navigeia decussis,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Geissleria,decussis,328.5,328.5,47323.6,14.8,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2018-10-16,14:00:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,1642.7,1642.7,236617.8,2.8,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2018-10-16,14:00:00,high_slack,0,BSA,Plagioselmis nannoplanctica,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,985.6,985.6,141970.7,11.1,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2018-10-16,14:00:00,high_slack,0,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,657.1,657.1,94647.1,5.6,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2018-10-16,14:00:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,129119.9,261196.8,37622231.8,0.8,good,moderate
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2018-10-16,14:25:00,high_slack,0,BSA,Achnanthidium sp.,Achnanthidium sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Achnanthidium,sp.,143.7,143.7,20704.1,11.1,good,low
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2018-10-16,14:25:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,143.7,143.7,20704.1,10.2,good,low
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2018-10-16,14:25:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,4743.4,4743.4,683233.9,2.8,good,low
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2018-10-16,14:25:00,high_slack,0,BSA,Plagioselmis nannoplanctica,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,143.7,143.7,20704.1,9.3,good,low
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2018-10-16,14:25:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,52321.5,104499.3,15051850.4,0.8,good,low
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2018-10-17,11:24:00,high_slack,0,BSA,Cyclotella sp.,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,375.4,375.4,54065.8,7.4,good,low
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2018-10-17,11:24:00,high_slack,0,BSA,cf. Navicula sp.,cf. Navicula sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Navicula,sp.,375.4,375.4,54065.8,14.8,good,low
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2018-10-17,11:24:00,high_slack,0,BSA,cf. Thalassiosira sp.,cf. Thalassiosira sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,375.4,375.4,54065.8,4.6,good,low
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2018-10-17,11:24:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,15765,15765,2270762.9,3.7,good,low
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2018-10-17,11:24:00,high_slack,0,BSA,Plagioselmis nannoplanctica,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,375.4,375.4,54065.8,13,good,low
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2018-10-17,11:24:00,high_slack,0,BSA,Plagioselmis sp.,Plagioselmis sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,sp.,1126.1,1126.1,162197.4,11.7,good,low
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2018-10-17,11:24:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,154272.2,311922.6,44928666.6,0.9,good,low
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2018-10-17,11:45:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,9759.3,9759.3,1405710.4,3.1,good,low
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2018-10-17,11:45:00,high_slack,0,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,1126.1,1126.1,162197.4,6.5,good,low
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2018-10-17,11:45:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,156899.7,315676.2,45469324.5,0.9,good,low
AWCA,DI_SAV_2,38.083452,-121.722303,grab_surface,2018-10-17,12:05:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,11260.7,11260.7,1621973.5,3.7,good,low
