Date,Time,Station,Latitude,Longitude,SamplingMethod,SamplingDepth,OrigTaxon,Taxon,Kingdom,Phylum,Class,AlgalGroup,Genus,Species,Lab,Cells_per_mL,Biovolume_per_mL,QualityCheck,CurrentTaxon
2022-08-31T00:00:00Z,22:08:02,SB9,37.6556,-122.2645,Submersible centrifugal pump,1 meter,NA,Heterosigma akashiwo,Chromista,Bacillariophyte,Raphidophyceae,Raphidophytes,Heterosigma,akashiwo,BSA,1442,725090.99,Good,None
2022-04-28T00:00:00Z,22:10:00,GRZ,38.10853056,-122.0559806,Submersible centrifugal pump,1 meter,NA,Cocconeis placentula,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,BSA,1782,559977.28,Degraded,None
2021-10-07T00:00:00Z,21:08:44,ORI,37.91436901,-121.5655064,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,9679,2594.71,Good,None
2021-07-20T00:00:00Z,21:10:00,CFL,38.04953056,-121.88755,Submersible centrifugal pump,1 meter,NA,cf. Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,886,52197.88,Good,None
2021-09-23T00:00:00Z,21:10:00,LIB,38.24301111,-121.6842861,Submersible centrifugal pump,1 meter,NA,Microcystis sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Microcystis,sp.,BSA,342,4838.2,Good,None
2021-08-31T00:00:00Z,21:14:02,LCT,38.32885,-121.6675306,Submersible centrifugal pump,1 meter,NA,Fragilariopsis sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Fragilariopsis,sp.,BSA,4,650.37,Good,None
2022-05-16T00:00:00Z,22:07:40,CCH41,38.19395556,-121.6580028,Submersible centrifugal pump,1 meter,NA,Pseudostaurosira brevistriata,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Pseudostaurosira,brevistriata,BSA,1105,208311.55,Degraded,None
2020-12-15T00:00:00Z,20:13:30,TOE,38.34916667,-121.6447222,Submersible centrifugal pump,1 meter,NA,Diploneis sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Diploneis,sp.,BSA,4,14376.53,Good,None
2017-03-14T00:00:00Z,17:10:15,JPT,38.05214242,-121.6888428,Van Dorn sampler,1 meter,Synedra delicatissima,Ulnaria delicatissima,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Ulnaria,delicatissima,BSA,6,10350.12,Good,None
2021-10-05T00:00:00Z,21:09:49,TRN,37.9925,-121.4538889,Submersible centrifugal pump,1 meter,NA,Kephyrion sp.,Chromista,Bacillariophyte,Chrysophyceae,Chrysophytes,Kephyrion,sp.,BSA,80,4031.84,Good,None
2022-03-29T00:00:00Z,22:10:00,WGA,38.25769218,-121.5182865,Submersible centrifugal pump,1 meter,NA,Pseudostaurosira brevistriata,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Pseudostaurosira,brevistriata,BSA,449,59268,Good,None
2020-06-11T00:00:00Z,20:10:50,OBI,37.96992306,-121.572174,Submersible centrifugal pump,1 meter,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,2310,9676.41,Good,None
2022-08-31T00:00:00Z,22:09:58,SMB,37.584444,-122.249722,Submersible centrifugal pump,1 meter,NA,cf. Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,794,46798.1,Degraded,None
2021-08-26T00:00:00Z,21:10:45,GRZ@DWR,38.11694444,-122.0397222,Submersible centrifugal pump,1 meter,NA,Cocconeis placentula,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,BSA,36,19511,Good,None
2022-07-21T00:00:00Z,22:10:37,FPT,38.45601954,-121.5013437,Submersible centrifugal pump,1 meter,NA,Encyonema sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Encyonema,sp.,BSA,61,14832.41,Degraded,None
2020-11-18T00:00:00Z,20:11:45,JPT,38.05214242,-121.6888428,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,4884,1309.3,Good,None
2022-06-14T00:00:00Z,22:10:30,RL EAST BOTTOM,37.83126667,-122.5279333,Van Dorn sampler,1 meter,NA,Rhodomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Rhodomonas,sp.,BSA,428,230374.65,Degraded,None
2019-10-24T00:00:00Z,19:12:50,WGC,38.22488056,-121.556725,Submersible centrifugal pump,1 meter,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,1203,5039.8,Good,None
2022-07-12T00:00:00Z,22:14:15,TOL,38.07780833,-121.7672861,Submersible centrifugal pump,1 meter,NA,Diploneis sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Diploneis,sp.,BSA,178,151193.86,Degraded,None
2021-08-18T00:00:00Z,21:12:20,JPT,38.05214242,-121.6888428,Submersible centrifugal pump,1 meter,NA,Microcystis sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Microcystis,sp.,BSA,4331,145146.11,Good,None
2019-09-11T00:00:00Z,19:09:55,NFM,38.22333333,-121.5072222,Submersible centrifugal pump,1 meter,NA,Humidophila contenta,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Humidophila,contenta,BSA,9,604.78,TallyNotMet,None
2022-06-21T00:00:00Z,22:11:50,FT01,38.05916667,-121.5869444,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,12956,3473.27,Degraded,None
2020-12-29T00:00:00Z,20:11:00,WGA,38.25769218,-121.5182865,Submersible centrifugal pump,1 meter,NA,Diatoma vulgaris,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Diatoma,vulgaris,BSA,33,86012.51,Good,None
2022-08-24T00:00:00Z,22:09:00,JPT,38.05214242,-121.6888428,Submersible centrifugal pump,1 meter,NA,Ulnaria ulna,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Ulnaria,ulna,BSA,36,180760.67,Degraded,None
2022-02-17T00:00:00Z,22:11:45,TOE,38.34916667,-121.6447222,Submersible centrifugal pump,1 meter,NA,cf. Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,1112,65517.34,Good,None
2019-09-24T00:00:00Z,19:12:45,LPS,38.09638889,-121.4961111,Van Dorn sampler,1 meter,NA,cf. Alexandrium sp.,Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Alexandrium,sp.,BSA,7,13631.08,Good,None
2020-12-29T00:00:00Z,20:15:00,DEC,38.09325203,-121.7371772,Submersible centrifugal pump,1 meter,NA,Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,36,20709.04,Good,None
2016-05-20T00:00:00Z,16:12:50,DEC,38.09325203,-121.7371772,Submersible centrifugal pump,1 meter,NA,Navicula capitatoradiata,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Navicula,capitatoradiata,BSA,43,37294.49,Good,None
2018-07-25T00:00:00Z,18:07:40,SJRVI,38.05019872,-121.4968961,Submersible centrifugal pump,1 meter,NA,Microcystis aeruginosa,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Microcystis,aeruginosa,BSA,14,101.01,Good,None
2018-10-17T00:00:00Z,18:09:07,DEC,38.09325203,-121.7371772,Submersible centrifugal pump,1 meter,NA,Nitzschia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,BSA,1,259,Good,None
2022-08-10T00:00:00Z,22:06:15,SFEI32,37.51833056,-122.1333306,Phytoplankton net,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,62458,16743.77,Degraded,None
2022-08-11T00:00:00Z,22:14:00,TOL,38.07780833,-121.7672861,Submersible centrifugal pump,1 meter,NA,cf. Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,3351,197391.99,Degraded,None
2018-10-18T00:00:00Z,18:08:50,NMR,38.14366944,-121.5595389,Submersible centrifugal pump,1 meter,Synedra delicatissima,Ulnaria delicatissima,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Ulnaria,delicatissima,BSA,4,5818.3,Good,None
2022-10-19T00:00:00Z,22:13:28,ORF,38.05,-121.58,Submersible centrifugal pump,1 meter,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,1462,6122.42,Degraded,None
2018-07-24T00:00:00Z,18:09:05,HOOD,38.36796663,-121.5213432,Submersible centrifugal pump,1 meter,NA,Leptolyngbya sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Leptolyngbya,sp.,BSA,605,3027.35,Good,None
2022-08-18T00:00:00Z,22:06:48,PTRI,37.90603056,-122.3999778,Submersible centrifugal pump,1 meter,NA,Gymnodinium sp.,Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Gymnodinium,sp.,BSA,214,163065.38,Degraded,None
2018-10-19T00:00:00Z,18:09:47,ORCC,37.82437145,-121.5524492,Submersible centrifugal pump,1 meter,NA,Cocconeis sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Cocconeis,sp.,BSA,26,10129.13,Good,None
2022-04-22T00:00:00Z,22:13:00,LPS,38.09638889,-121.4961111,Submersible centrifugal pump,1 meter,NA,Cocconeis placentula,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,BSA,261,125658.9,Good,None
2022-11-03T00:00:00Z,22:11:40,P6S3,38.04552778,-121.618611,Submersible centrifugal pump,1 meter,NA,Melosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Melosira,sp.,BSA,22,87628.35,Degraded,None
2021-08-31T00:00:00Z,21:14:02,LCT,38.32885,-121.6675306,Submersible centrifugal pump,1 meter,NA,Achnanthidium sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Achnanthidium,sp.,BSA,4,142.62,Good,None
2018-10-18T00:00:00Z,18:11:50,LPS,38.09638889,-121.4961111,Submersible centrifugal pump,1 meter,NA,Synedra sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Synedra,sp.,BSA,6,3551.43,Good,None
2021-05-13T00:00:00Z,21:14:47,OBI,37.96992306,-121.572174,Submersible centrifugal pump,1 meter,NA,Rhodomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Rhodomonas,sp.,BSA,77,52103.73,Good,None
2022-04-18T00:00:00Z,22:11:10,SUI,38.07336667,-121.9325,Submersible centrifugal pump,1 meter,NA,Nitzschia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,BSA,306,38501.23,Degraded,None
2017-03-15T00:00:00Z,17:09:30,TOEN,38.36513889,-121.6377417,Submersible centrifugal pump,1 meter,NA,Trachelomonas sp.,Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Trachelomonas,sp.,BSA,175,43113.62,Good,None
2018-10-19T00:00:00Z,18:14:02,WGA,38.25769218,-121.5182865,Submersible centrifugal pump,1 meter,NA,Gomphonema sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Gomphonema,sp.,BSA,16,6712.2,Good,None
2021-12-02T00:00:00Z,21:10:45,FPT,38.45601954,-121.5013437,Submersible centrifugal pump,1 meter,NA,Pseudostaurosira brevistriata,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Pseudostaurosira,brevistriata,BSA,820,81140.71,Good,None
2021-09-24T00:00:00Z,21:09:35,RRI,37.963,-121.365,Van Dorn sampler,1 meter,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,1626,6809.32,Good,None
2022-07-18T00:00:00Z,22:15:04,GAM,38.13028056,-121.5797,Submersible centrifugal pump,1 meter,NA,Rhodomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Rhodomonas,sp.,BSA,92,49366,Good,None
2021-04-06T00:00:00Z,21:08:45,SLM,37.6742,-122.2178,Submersible centrifugal pump,1 meter,NA,Paralia sulcata,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Paralia,sulcata,BSA,356,203271.75,Degraded,None
2022-04-26T00:00:00Z,22:11:45,DWS72,38.47686944,-121.5836417,Submersible centrifugal pump,1 meter,NA,Navicula sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Navicula,sp.,BSA,22,8685.82,Degraded,None
2020-12-03T00:00:00Z,20:13:30,CCH41,38.19395556,-121.6580028,Submersible centrifugal pump,1 meter,NA,Melosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Melosira,sp.,BSA,7,35051.34,Good,None
2022-05-16T00:00:00Z,22:14:52,GAM,38.13028056,-121.5797,Submersible centrifugal pump,1 meter,NA,Diatoma vulgaris,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Diatoma,vulgaris,BSA,11,34264.05,Degraded,None
2022-08-09T00:00:00Z,22:10:30,FTMI14,37.97416667,-121.5205556,Submersible centrifugal pump,1 meter,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,1650,6911.72,Degraded,None
2016-05-25T00:00:00Z,16:16:00,LIB,38.24301111,-121.6842861,Submersible centrifugal pump,1 meter,NA,Aulacoseira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Aulacoseira,sp.,BSA,1,115.2,Good,None
2022-07-20T00:00:00Z,22:07:25,SFEI34,37.495,-122.0983306,Phytoplankton net,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,59891,16055.67,Degraded,None
2022-08-17T00:00:00Z,22:10:44,SB8,37.5343,-122.1359,Submersible centrifugal pump,1 meter,NA,Skeletonema sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Skeletonema,sp.,BSA,984,247285.97,Degraded,None
2021-05-11T00:00:00Z,21:13:40,WGA,38.25769218,-121.5182865,Submersible centrifugal pump,1 meter,NA,Rhodomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Rhodomonas,sp.,BSA,16,6892.03,Good,None
2022-05-19T00:00:00Z,22:12:45,TOL,38.07780833,-121.7672861,Submersible centrifugal pump,1 meter,NA,Cyclotella sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,BSA,599,190504.27,Degraded,None
2021-06-09T00:00:00Z,21:14:50,JPT,38.05214242,-121.6888428,Submersible centrifugal pump,1 meter,NA,Diploneis sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Diploneis,sp.,BSA,4,15517.52,Good,None
2022-06-01T00:00:00Z,22:11:45,JPT,38.05214242,-121.6888428,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,12834,3440.5,Degraded,None
2018-10-19T00:00:00Z,18:09:10,MRB,37.89159208,-121.4899492,Submersible centrifugal pump,1 meter,NA,Actinastrum sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Actinastrum,sp.,BSA,46,4249.72,Good,None
2022-08-09T00:00:00Z,22:10:10,FTMI11,37.99555556,-121.5177778,Submersible centrifugal pump,1 meter,NA,cf. Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,489,28798.83,Degraded,None
2022-08-17T00:00:00Z,22:08:15,SB7,37.6463,-122.1639,Submersible centrifugal pump,1 meter,NA,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlamydomonas,sp.,BSA,1069,120115.13,Degraded,None
2022-10-25T00:00:00Z,22:08:45,TWI,38.09661389,-121.6512444,Van Dorn sampler,1 meter,NA,Achnanthidium sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Achnanthidium,sp.,BSA,309,121230.63,Degraded,None
2020-11-24T00:00:00Z,20:12:00,LPS,38.09638889,-121.4961111,Submersible centrifugal pump,1 meter,NA,Rhodomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Rhodomonas,sp.,BSA,66,67541.87,Good,None
2018-10-18T00:00:00Z,18:14:30,PPT,38.05944444,-121.5572222,Submersible centrifugal pump,1 meter,NA,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlamydomonas,sp.,BSA,5,1031.43,Good,None
2022-06-07T00:00:00Z,22:13:14,FTMI22,37.99,-121.5238889,Submersible centrifugal pump,1 meter,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,972,4072.56,Degraded,None
2022-08-02T00:00:00Z,22:10:15,C10A,37.679167,-121.264444,Van Dorn sampler,1 meter,NA,Desmodesmus sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Desmodesmus,sp.,BSA,1222,19999.19,Degraded,None
2022-04-26T00:00:00Z,22:11:45,DWS72,38.47686944,-121.5836417,Submersible centrifugal pump,1 meter,NA,Rhodomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Rhodomonas,sp.,BSA,171,92149.86,Degraded,None
2021-03-02T00:00:00Z,21:14:15,LPS,38.09638889,-121.4961111,Submersible centrifugal pump,1 meter,NA,Rhodomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Rhodomonas,sp.,BSA,64,29634,Good,None
2020-10-06T00:00:00Z,20:14:00,TOE,38.34916667,-121.6447222,Submersible centrifugal pump,1 meter,NA,Rhodomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Rhodomonas,sp.,BSA,13,14405.42,Good,None
2020-08-31T00:00:00Z,20:16:00,LIB,38.24301111,-121.6842861,Submersible centrifugal pump,1 meter,NA,Encyonema sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Encyonema,sp.,BSA,7,1646.68,Good,None
2019-09-11T00:00:00Z,19:12:20,SMS,38.14196111,-121.5036889,Submersible centrifugal pump,1 meter,NA,Scenedesmus sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Scenedesmus,sp.,BSA,17,215.03,TallyNotMet,None
2017-04-11T00:00:00Z,17:08:30,LIB,38.24301111,-121.6842861,Van Dorn sampler,1 meter,NA,Aulacoseira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Aulacoseira,sp.,BSA,56,10494.1,Good,None
2022-01-11T00:00:00Z,22:13:45,TOE,38.34916667,-121.6447222,Submersible centrifugal pump,1 meter,NA,Chrysococcus sp.,Chromista,Bacillariophyte,Chrysophyceae,Chrysophytes,Chrysococcus,sp.,BSA,107,6999.72,Good,None
2016-05-25T00:00:00Z,16:13:10,DEC,38.09325203,-121.7371772,Submersible centrifugal pump,1 meter,NA,Gomphonema sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Gomphonema,sp.,BSA,7,8435.43,Good,None
2020-03-10T00:00:00Z,20:13:45,FPT,38.45601954,-121.5013437,Submersible centrifugal pump,1 meter,NA,Gomphonema sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Gomphonema,sp.,BSA,22,7517.83,Good,None
2017-03-10T00:00:00Z,17:15:00,CCO2,38.67851526,-121.6727386,Submersible centrifugal pump,1 meter,NA,Diatoma sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Diatoma,sp.,BSA,0,80.8,Good,None
2020-01-22T00:00:00Z,20:09:30,JPT,38.05214242,-121.6888428,Submersible centrifugal pump,1 meter,NA,Melosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Melosira,sp.,BSA,15,43643.03,Good,None
2021-05-11T00:00:00Z,21:11:20,FPT,38.45601954,-121.5013437,Submersible centrifugal pump,1 meter,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,570,2389.24,Good,None
2022-07-05T00:00:00Z,22:10:10,C10A,37.679167,-121.264444,Van Dorn sampler,1 meter,NA,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlamydomonas,sp.,BSA,178,23659.04,Degraded,None
2020-12-03T00:00:00Z,20:13:30,CCH41,38.19395556,-121.6580028,Submersible centrifugal pump,1 meter,NA,Cyclotella sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,BSA,19,9163.26,Good,None
2022-07-18T00:00:00Z,22:11:15,MS1,38.28918889,-121.6148,Submersible centrifugal pump,1 meter,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,1307,5475.33,Degraded,None
2018-07-26T00:00:00Z,18:08:20,SSB,38.30791944,-121.6928306,Submersible centrifugal pump,1 meter,NA,Cocconeis sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Cocconeis,sp.,BSA,44,18997.64,Good,None
2022-06-07T00:00:00Z,22:12:23,FTMI11,37.99555556,-121.5177778,Submersible centrifugal pump,1 meter,NA,Nitzschia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,BSA,11,490.31,Degraded,None
2022-08-31T00:00:00Z,22:10:40,BIS,37.55988889,-122.2069056,Submersible centrifugal pump,1 meter,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,797,3339.5,Degraded,None
2020-09-01T00:00:00Z,20:12:15,RYG,38.08905,-122.0255,Submersible centrifugal pump,1 meter,NA,cf. Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,668,25198.98,Good,None
2022-07-20T00:00:00Z,22:10:03,JPT,38.05214242,-121.6888428,Submersible centrifugal pump,1 meter,NA,Plagioselmis sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,sp.,BSA,642,54429.79,Degraded,None
2020-02-18T00:00:00Z,20:09:30,CCH41,38.19395556,-121.6580028,Submersible centrifugal pump,1 meter,NA,Nitzschia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,BSA,299,31442.67,Good,None
2021-06-22T00:00:00Z,21:10:15,WGA,38.25769218,-121.5182865,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,6046,1620.86,Good,None
2021-03-10T00:00:00Z,21:10:45,FPT,38.45601954,-121.5013437,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,9079,2433.84,Good,None
2022-04-18T00:00:00Z,22:11:47,UGZ,38.132238890000004,-122.0116806,Submersible centrifugal pump,1 meter,NA,Achnanthes sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Achnanthes,sp.,BSA,18,21108.39,Degraded,None
2022-07-20T00:00:00Z,22:09:45,SFEI22,37.765,-122.3583306,Phytoplankton net,1 meter,NA,Actinoptychus senarius,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Actinoptychus,senarius,BSA,1925,10370387.19,Degraded,None
2020-06-08T00:00:00Z,20:15:15,WGC,38.22488056,-121.556725,Submersible centrifugal pump,1 meter,NA,Cyclotella sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,BSA,599,50801.14,Good,None
2020-06-10T00:00:00Z,20:13:43,SMS,38.14196111,-121.5036889,Submersible centrifugal pump,1 meter,NA,Trachelomonas sp.,Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Trachelomonas,sp.,BSA,7,10436.29,Good,None
2022-06-22T00:00:00Z,22:09:15,SIE,38.15665,-121.5051889,Van Dorn sampler,1 meter,NA,Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,594,629974.44,Degraded,None
2016-04-07T00:00:00Z,16:15:05,LCT,38.32885,-121.6675306,Van Dorn sampler,1 meter,NA,Stephanodiscus sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Stephanodiscus,sp.,BSA,5,3342.88,Good,None
2018-10-17T00:00:00Z,18:09:07,DEC,38.09325203,-121.7371772,Submersible centrifugal pump,1 meter,NA,Cyclotella sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,BSA,44,8154.44,Good,None
2020-06-10T00:00:00Z,20:11:15,14MILE,38.04221944,-121.405,Submersible centrifugal pump,1 meter,NA,Lagerheimia sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Lagerheimia,sp.,BSA,250,5890.67,Good,None
2021-05-20T00:00:00Z,21:11:15,TOL,38.07780833,-121.7672861,Submersible centrifugal pump,1 meter,NA,Nitzschia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,BSA,7,1888.59,Good,None
2021-12-08T00:00:00Z,21:12:00,MDM,37.9427017,-121.5341175,Submersible centrifugal pump,1 meter,NA,Cocconeis placentula,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,BSA,95,51069.93,Good,None
2021-03-04T00:00:00Z,21:11:30,TOE,38.34916667,-121.6447222,Submersible centrifugal pump,1 meter,NA,cf. Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,1864,7807.68,Good,None
2018-05-16T00:00:00Z,18:15:10,NFM,38.22333333,-121.5072222,Submersible centrifugal pump,1 meter,NA,Fragilaria crotonensis,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Fragilaria,crotonensis,BSA,7,4838.45,Good,None
